2019-04-10T00:02:34,293.3333333333333
2019-04-10T00:03:00,293.0
2019-04-10T00:03:08,294.6666666666667
2019-04-10T00:03:25,297.0
2019-04-10T00:30:33,289.3333333333333
2019-04-10T01:00:08,289.0
2019-04-10T02:00:08,285.6666666666667
2019-04-10T03:00:09,287.0
2019-04-10T04:00:09,283.0
2019-04-10T05:00:08,285.6666666666667
2019-04-10T06:00:08,284.6666666666667
2019-04-10T07:00:08,284.0
2019-04-10T08:00:08,282.6666666666667
2019-04-10T09:00:08,282.3333333333333
2019-04-10T10:00:08,280.6666666666667
2019-04-10T11:00:08,280.3333333333333
2019-04-10T12:00:08,280.3333333333333
2019-04-10T13:00:08,279.3333333333333
2019-04-10T14:00:08,277.6666666666667
2019-04-10T15:00:08,278.3333333333333
2019-04-10T16:00:10,271.6666666666667
2019-04-10T17:00:07,272.0
2019-04-10T18:00:08,457.3333333333333
2019-04-15T16:00:08,379.3333333333333
2019-04-15T17:00:09,447.0
2019-04-15T18:00:08,468.0
2019-04-15T19:00:08,479.6666666666667
2019-04-15T20:00:08,483.0
2019-04-15T21:00:08,483.0
2019-04-15T22:00:08,482.3333333333333
2019-04-15T23:00:08,482.3333333333333
2019-04-16T00:00:08,482.0
2019-04-16T01:00:08,482.0
2019-04-16T02:00:08,482.3333333333333
2019-04-16T03:00:07,483.0
2019-04-16T04:00:08,483.0
2019-04-16T05:00:08,483.0
2019-04-16T06:00:08,483.3333333333333
2019-04-16T07:00:07,483.0
2019-04-16T08:00:08,483.0
2019-04-16T09:00:08,482.0
2019-04-16T10:00:08,485.3333333333333
2019-04-16T11:00:09,482.6666666666667
2019-04-16T12:00:08,484.0
2019-04-16T13:00:08,480.6666666666667
2019-04-16T14:00:08,437.3333333333333
2019-04-16T15:00:08,435.6666666666667
2019-04-16T16:00:08,434.6666666666667
2019-04-16T17:00:08,433.6666666666667
2019-04-16T18:00:08,432.0
2019-04-16T19:00:08,430.3333333333333
2019-04-16T20:00:08,428.6666666666667
2019-04-16T21:00:09,426.3333333333333
2019-04-16T22:00:08,426.6666666666667
2019-04-16T23:00:08,424.6666666666667
2019-04-17T00:00:08,423.6666666666667
2019-04-17T01:00:08,423.3333333333333
2019-04-17T02:00:08,422.0
2019-04-17T03:00:08,421.0
2019-04-17T04:00:09,420.6666666666667
2019-04-17T05:00:08,417.3333333333333
2019-04-17T06:00:08,418.6666666666667
2019-04-17T07:00:08,416.3333333333333
2019-04-17T08:00:08,416.6666666666667
2019-04-17T09:00:08,416.3333333333333
2019-04-17T10:00:08,416.6666666666667
2019-04-17T11:00:08,417.3333333333333
2019-04-17T12:00:08,416.6666666666667
2019-04-17T13:00:09,416.3333333333333
2019-04-17T14:00:08,415.6666666666667
2019-04-17T15:00:08,413.3333333333333
2019-04-17T16:00:09,412.6666666666667
2019-04-17T17:00:08,411.3333333333333
2019-04-17T18:00:08,411.0
2019-04-17T19:00:08,411.6666666666667
2019-04-17T20:00:08,411.0
2019-04-17T21:00:09,409.0
2019-04-17T22:00:08,406.3333333333333
2019-04-17T23:00:08,406.6666666666667
2019-04-18T00:00:08,407.0
2019-04-18T01:00:08,404.0
2019-04-18T02:00:08,402.6666666666667
2019-04-18T03:00:08,402.3333333333333
2019-04-18T04:00:08,401.6666666666667
2019-04-18T05:00:08,400.6666666666667
2019-04-18T06:00:08,399.3333333333333
2019-04-18T07:00:08,399.0
2019-04-18T08:00:08,398.3333333333333
2019-04-18T09:00:08,397.3333333333333
2019-04-18T10:00:08,397.3333333333333
2019-04-18T11:00:08,398.3333333333333
2019-04-18T12:00:08,398.3333333333333
2019-04-18T13:00:08,398.6666666666667
2019-04-18T14:00:09,400.0
2019-04-18T15:00:09,399.3333333333333
2019-04-18T16:00:08,397.6666666666667
2019-04-18T17:00:08,397.6666666666667
2019-04-18T18:00:08,396.3333333333333
2019-04-18T19:00:08,393.6666666666667
2019-04-18T20:00:08,393.0
2019-04-18T21:00:08,393.3333333333333
2019-04-18T22:00:09,391.3333333333333
2019-04-18T23:00:08,390.6666666666667
2019-04-19T00:00:09,390.0
2019-04-19T01:00:08,388.6666666666667
2019-04-19T02:00:09,388.6666666666667
2019-04-19T03:00:08,388.0
2019-04-19T04:00:08,387.0
2019-04-19T05:00:08,387.3333333333333
2019-04-19T06:00:08,386.3333333333333
2019-04-19T07:00:08,387.0
2019-04-19T08:00:08,385.6666666666667
2019-04-19T09:00:09,386.6666666666667
2019-04-19T10:00:09,388.0
2019-04-19T11:00:09,387.6666666666667
2019-04-19T12:00:09,386.3333333333333
2019-04-19T13:00:08,384.3333333333333
2019-04-19T14:00:09,384.6666666666667
2019-04-19T15:00:08,384.3333333333333
2019-04-19T16:00:09,384.0
2019-04-19T17:00:09,383.6666666666667
2019-04-19T18:00:09,382.3333333333333
2019-04-19T19:00:08,381.3333333333333
2019-04-19T20:00:08,382.0
